date,iso,avg_rating,total_ratings,new_avg_rating,new_ratings,name,store,code
2025-08-11,RU,4.92,143.0,5.0,12.0,Google Gemini,apple,Gemini_apple
2025-08-18,RU,4.92,145.0,5.0,2.0,Google Gemini,apple,Gemini_apple
2025-08-25,RU,4.93,161.0,5.0,16.0,Google Gemini,apple,Gemini_apple
2025-09-01,RU,4.9,174.0,4.62,13.0,Google Gemini,apple,Gemini_apple
2025-09-08,RU,4.87,189.0,4.47,15.0,Google Gemini,apple,Gemini_apple
2025-09-15,RU,4.84,216.0,4.67,27.0,Google Gemini,apple,Gemini_apple
2025-09-22,RU,4.83,238.0,4.73,22.0,Google Gemini,apple,Gemini_apple
2025-09-29,RU,4.82,263.0,4.68,25.0,Google Gemini,apple,Gemini_apple
2025-10-06,RU,4.8,292.0,4.69,29.0,Google Gemini,apple,Gemini_apple
2025-10-13,RU,4.79,323.0,4.61,31.0,Google Gemini,apple,Gemini_apple
2025-10-20,RU,4.76,358.0,4.54,35.0,Google Gemini,apple,Gemini_apple
2025-10-27,RU,4.74,386.0,4.5,28.0,Google Gemini,apple,Gemini_apple
2025-11-03,RU,4.75,415.0,4.86,29.0,Google Gemini,apple,Gemini_apple
2025-11-10,RU,4.75,445.0,4.7,30.0,Google Gemini,apple,Gemini_apple
2025-11-17,RU,4.76,467.0,5.0,22.0,Google Gemini,apple,Gemini_apple
2025-12-01,RU,4.76,479.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2022-12-26,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-01-02,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-01-09,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-01-16,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-01-23,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-01-30,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-02-06,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-02-13,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-02-20,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-02-27,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-03-06,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-03-13,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-03-20,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-03-27,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-04-03,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-04-10,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-04-17,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-04-24,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-05-01,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-05-08,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-05-15,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-05-22,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-05-29,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-06-05,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-06-12,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-06-19,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-06-26,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-07-03,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-07-10,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-07-17,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-07-24,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-07-31,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-08-07,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-08-14,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-08-21,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-08-28,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-09-04,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-09-11,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-09-18,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-09-25,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-10-02,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-10-09,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-10-16,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-10-23,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-10-30,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-11-06,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-11-13,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-11-20,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-11-27,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-12-04,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-12-11,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-12-18,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-12-25,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-01-01,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-01-08,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-01-15,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-01-22,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-01-29,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-02-05,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-02-12,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-02-19,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-02-26,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-03-04,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-03-11,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-03-18,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-03-25,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-04-01,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-04-08,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-04-15,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-04-22,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-04-29,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-05-06,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-05-13,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-05-20,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-05-27,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-06-03,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-06-10,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-06-17,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-06-24,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-07-01,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-07-08,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-07-15,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-07-22,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-07-29,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-08-05,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-08-12,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-08-19,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-08-26,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-09-02,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-09-09,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-09-16,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-09-23,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-09-30,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-10-07,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-10-14,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-10-21,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-10-28,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-11-04,SA,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-11-11,SA,4.6,206.0,4.6,206.0,Google Gemini,apple,Gemini_apple
2024-11-18,SA,4.6,1474.0,4.6,1268.0,Google Gemini,apple,Gemini_apple
2024-11-25,SA,4.65,2730.0,4.71,1256.0,Google Gemini,apple,Gemini_apple
2024-12-02,SA,4.65,3749.0,4.66,1019.0,Google Gemini,apple,Gemini_apple
2024-12-09,SA,4.65,4894.0,4.62,1145.0,Google Gemini,apple,Gemini_apple
2024-12-16,SA,4.66,7017.0,4.69,2123.0,Google Gemini,apple,Gemini_apple
2024-12-23,SA,4.65,8797.0,4.63,1780.0,Google Gemini,apple,Gemini_apple
2024-12-30,SA,4.65,10054.0,4.65,1257.0,Google Gemini,apple,Gemini_apple
2025-01-06,SA,4.65,10761.0,4.6,707.0,Google Gemini,apple,Gemini_apple
2025-01-13,SA,4.65,11486.0,4.66,725.0,Google Gemini,apple,Gemini_apple
2025-01-20,SA,4.65,12417.0,4.64,931.0,Google Gemini,apple,Gemini_apple
2025-01-27,SA,4.65,13348.0,4.63,931.0,Google Gemini,apple,Gemini_apple
2025-02-03,SA,4.65,14402.0,4.63,1054.0,Google Gemini,apple,Gemini_apple
2025-02-10,SA,4.65,15341.0,4.64,939.0,Google Gemini,apple,Gemini_apple
2025-02-17,SA,4.65,16228.0,4.66,887.0,Google Gemini,apple,Gemini_apple
2025-02-24,SA,4.65,16892.0,4.65,664.0,Google Gemini,apple,Gemini_apple
2025-03-03,SA,4.65,17513.0,4.74,621.0,Google Gemini,apple,Gemini_apple
2025-03-10,SA,4.65,18335.0,4.62,822.0,Google Gemini,apple,Gemini_apple
2025-03-17,SA,4.65,19006.0,4.68,671.0,Google Gemini,apple,Gemini_apple
2025-03-24,SA,4.65,19713.0,4.53,707.0,Google Gemini,apple,Gemini_apple
2025-03-31,SA,4.64,20436.0,4.5,723.0,Google Gemini,apple,Gemini_apple
2025-04-07,SA,4.64,21246.0,4.63,810.0,Google Gemini,apple,Gemini_apple
2025-04-14,SA,4.64,22564.0,4.56,1318.0,Google Gemini,apple,Gemini_apple
2025-04-21,SA,4.63,24293.0,4.54,1729.0,Google Gemini,apple,Gemini_apple
2025-04-28,SA,4.62,25920.0,4.55,1627.0,Google Gemini,apple,Gemini_apple
2025-05-05,SA,4.62,27088.0,4.53,1168.0,Google Gemini,apple,Gemini_apple
2025-05-12,SA,4.62,28828.0,4.59,1740.0,Google Gemini,apple,Gemini_apple
2025-05-19,SA,4.61,30289.0,4.54,1461.0,Google Gemini,apple,Gemini_apple
2025-05-26,SA,4.61,31463.0,4.56,1174.0,Google Gemini,apple,Gemini_apple
2025-06-02,SA,4.61,32994.0,4.51,1531.0,Google Gemini,apple,Gemini_apple
2025-06-09,SA,4.6,34715.0,4.51,1721.0,Google Gemini,apple,Gemini_apple
2025-06-16,SA,4.6,36686.0,4.52,1971.0,Google Gemini,apple,Gemini_apple
2025-06-23,SA,4.59,38168.0,4.44,1482.0,Google Gemini,apple,Gemini_apple
2025-06-30,SA,4.59,39277.0,4.5,1109.0,Google Gemini,apple,Gemini_apple
2025-07-07,SA,4.59,40101.0,4.58,824.0,Google Gemini,apple,Gemini_apple
2025-07-14,SA,4.59,40945.0,4.67,844.0,Google Gemini,apple,Gemini_apple
2025-07-21,SA,4.59,41717.0,4.62,772.0,Google Gemini,apple,Gemini_apple
2025-07-28,SA,4.59,42403.0,4.55,686.0,Google Gemini,apple,Gemini_apple
2025-08-04,SA,4.59,43056.0,4.48,653.0,Google Gemini,apple,Gemini_apple
2025-08-11,SA,4.59,43783.0,4.51,727.0,Google Gemini,apple,Gemini_apple
2025-08-18,SA,4.59,44441.0,4.65,658.0,Google Gemini,apple,Gemini_apple
2025-08-25,SA,4.59,45485.0,4.52,1044.0,Google Gemini,apple,Gemini_apple
2025-09-01,SA,4.59,47261.0,4.6,1776.0,Google Gemini,apple,Gemini_apple
2025-09-08,SA,4.56,63516.0,4.47,16255.0,Google Gemini,apple,Gemini_apple
2025-09-15,SA,4.5,90610.0,4.35,27094.0,Google Gemini,apple,Gemini_apple
2025-09-22,SA,4.48,104585.0,4.38,13975.0,Google Gemini,apple,Gemini_apple
2025-09-29,SA,4.48,113442.0,4.46,8857.0,Google Gemini,apple,Gemini_apple
2025-10-06,SA,4.47,124691.0,4.43,11249.0,Google Gemini,apple,Gemini_apple
2025-10-13,SA,4.48,132955.0,4.53,8264.0,Google Gemini,apple,Gemini_apple
2025-10-20,SA,4.48,139081.0,4.54,6126.0,Google Gemini,apple,Gemini_apple
2025-10-27,SA,4.48,144083.0,4.52,5002.0,Google Gemini,apple,Gemini_apple
2025-11-03,SA,4.48,149322.0,4.53,5239.0,Google Gemini,apple,Gemini_apple
2025-11-10,SA,4.48,154985.0,4.5,5663.0,Google Gemini,apple,Gemini_apple
2025-11-17,SA,4.48,161808.0,4.44,6823.0,Google Gemini,apple,Gemini_apple
2025-12-01,SA,4.48,162966.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2022-12-26,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-01-02,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-01-09,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-01-16,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-01-23,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-01-30,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-02-06,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-02-13,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-02-20,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-02-27,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-03-06,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-03-13,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-03-20,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-03-27,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-04-03,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-04-10,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-04-17,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-04-24,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-05-01,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-05-08,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-05-15,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-05-22,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-05-29,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-06-05,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-06-12,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-06-19,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-06-26,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-07-03,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-07-10,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-07-17,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-07-24,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-07-31,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-08-07,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-08-14,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-08-21,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-08-28,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-09-04,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-09-11,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-09-18,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-09-25,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-10-02,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-10-09,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-10-16,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-10-23,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-10-30,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-11-06,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-11-13,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-11-20,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-11-27,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-12-04,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-12-11,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-12-18,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2023-12-25,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-01-01,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-01-08,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-01-15,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-01-22,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-01-29,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-02-05,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-02-12,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-02-19,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-02-26,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-03-04,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-03-11,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-03-18,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-03-25,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-04-01,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-04-08,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-04-15,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-04-22,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-04-29,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-05-06,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-05-13,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-05-20,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-05-27,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-06-03,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-06-10,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-06-17,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-06-24,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-07-01,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-07-08,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-07-15,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-07-22,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-07-29,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-08-05,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-08-12,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-08-19,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-08-26,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-09-02,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-09-09,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-09-16,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-09-23,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-09-30,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-10-07,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-10-14,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-10-21,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-10-28,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-11-04,TR,0.0,0.0,0.0,0.0,Google Gemini,apple,Gemini_apple
2024-11-11,TR,4.66,111.0,4.66,111.0,Google Gemini,apple,Gemini_apple
2024-11-18,TR,4.64,722.0,4.64,611.0,Google Gemini,apple,Gemini_apple
2024-11-25,TR,4.65,1386.0,4.66,664.0,Google Gemini,apple,Gemini_apple
2024-12-02,TR,4.67,1896.0,4.74,510.0,Google Gemini,apple,Gemini_apple
2024-12-09,TR,4.67,2557.0,4.66,661.0,Google Gemini,apple,Gemini_apple
2024-12-16,TR,4.67,4112.0,4.67,1555.0,Google Gemini,apple,Gemini_apple
2024-12-23,TR,4.67,5638.0,4.67,1526.0,Google Gemini,apple,Gemini_apple
2024-12-30,TR,4.66,6752.0,4.63,1114.0,Google Gemini,apple,Gemini_apple
2025-01-06,TR,4.67,7456.0,4.72,704.0,Google Gemini,apple,Gemini_apple
2025-01-13,TR,4.67,8082.0,4.65,626.0,Google Gemini,apple,Gemini_apple
2025-01-20,TR,4.67,8955.0,4.71,873.0,Google Gemini,apple,Gemini_apple
2025-01-27,TR,4.68,10117.0,4.75,1162.0,Google Gemini,apple,Gemini_apple
2025-02-03,TR,4.68,11228.0,4.68,1111.0,Google Gemini,apple,Gemini_apple
2025-02-10,TR,4.68,12137.0,4.66,909.0,Google Gemini,apple,Gemini_apple
2025-02-17,TR,4.68,12914.0,4.72,777.0,Google Gemini,apple,Gemini_apple
2025-02-24,TR,4.68,13859.0,4.73,945.0,Google Gemini,apple,Gemini_apple
2025-03-03,TR,4.69,14960.0,4.77,1101.0,Google Gemini,apple,Gemini_apple
2025-03-10,TR,4.7,16142.0,4.77,1182.0,Google Gemini,apple,Gemini_apple
2025-03-17,TR,4.7,17151.0,4.77,1009.0,Google Gemini,apple,Gemini_apple
2025-03-24,TR,4.7,18135.0,4.71,984.0,Google Gemini,apple,Gemini_apple
2025-03-31,TR,4.69,19242.0,4.47,1107.0,Google Gemini,apple,Gemini_apple
2025-04-07,TR,4.67,20465.0,4.47,1223.0,Google Gemini,apple,Gemini_apple
2025-04-14,TR,4.67,21625.0,4.64,1160.0,Google Gemini,apple,Gemini_apple
2025-04-21,TR,4.67,22823.0,4.69,1198.0,Google Gemini,apple,Gemini_apple
2025-04-28,TR,4.67,24094.0,4.71,1271.0,Google Gemini,apple,Gemini_apple
2025-05-05,TR,4.67,25052.0,4.67,958.0,Google Gemini,apple,Gemini_apple
2025-05-12,TR,4.67,26402.0,4.67,1350.0,Google Gemini,apple,Gemini_apple
2025-05-19,TR,4.68,27675.0,4.69,1273.0,Google Gemini,apple,Gemini_apple
2025-05-26,TR,4.68,29248.0,4.7,1573.0,Google Gemini,apple,Gemini_apple
2025-06-02,TR,4.68,31324.0,4.66,2076.0,Google Gemini,apple,Gemini_apple
2025-06-09,TR,4.67,33254.0,4.66,1930.0,Google Gemini,apple,Gemini_apple
2025-06-16,TR,4.67,34769.0,4.66,1515.0,Google Gemini,apple,Gemini_apple
2025-06-23,TR,4.67,36347.0,4.63,1578.0,Google Gemini,apple,Gemini_apple
2025-06-30,TR,4.67,37770.0,4.63,1423.0,Google Gemini,apple,Gemini_apple
2025-07-07,TR,4.67,38730.0,4.68,960.0,Google Gemini,apple,Gemini_apple
2025-07-14,TR,4.67,39751.0,4.68,1021.0,Google Gemini,apple,Gemini_apple
2025-07-21,TR,4.67,40588.0,4.63,837.0,Google Gemini,apple,Gemini_apple
2025-07-28,TR,4.67,41404.0,4.62,816.0,Google Gemini,apple,Gemini_apple
2025-08-04,TR,4.67,42188.0,4.68,784.0,Google Gemini,apple,Gemini_apple
2025-08-11,TR,4.67,43065.0,4.6,877.0,Google Gemini,apple,Gemini_apple
2025-08-18,TR,4.67,43804.0,4.61,739.0,Google Gemini,apple,Gemini_apple
2025-08-25,TR,4.67,45229.0,4.68,1425.0,Google Gemini,apple,Gemini_apple
2025-09-01,TR,4.67,46581.0,4.59,1352.0,Google Gemini,apple,Gemini_apple
2025-09-08,TR,4.66,50689.0,4.58,4108.0,Google Gemini,apple,Gemini_apple
2025-09-15,TR,4.58,70549.0,4.38,19860.0,Google Gemini,apple,Gemini_apple
2025-09-22,TR,4.55,82358.0,4.4,11809.0,Google Gemini,apple,Gemini_apple
